time,force,velocity,power,torque,motor_current,soc_lipo,soc_nmc,voltage_lipo,voltage_nmc
5438.103,35.86644846273664,12.305268731596238,441.34628678192115,12.298605177872394,8.199070118581597,0.5570293975782957,0.6677720481837217,40.18404680482672,39.00335185778291
5438.569,0.0,11.689144614892616,0.0,0.0,0.0,0.5570293975782957,0.6677720481837217,40.402688674655565,39.19466349388315
5439.6410000000005,0.0,11.129232712548715,0.0,0.0,0.0,0.5570293975782957,0.6677720481837217,40.402688674655565,39.19466349388315
5440.200000000001,81.15287641871966,11.755288352227561,500.0,27.827321323978968,12.497506516243936,0.5569754924383067,0.6677316193287299,40.069228674137435,38.902640612740456
5441.299000000001,0.0,12.09871656547559,0.0,0.0,0.0,0.5569754924383067,0.6677316193287299,40.4024955145706,39.19424909811948
5442.809000000001,0.0,11.5589640462858,0.0,0.0,0.0,0.5569754924383067,0.6677316193287299,40.4024955145706,39.19424909811948
5453.376000000001,96.09808015518567,12.528106925470713,500.0,32.952031685213164,12.526091341601512,0.5559541713950451,0.6669656285462837,40.064806678389544,38.894122227962036
5454.835000000001,0.0,12.306014037924239,0.0,0.0,0.0,0.5559541713950451,0.6669656285462837,40.39883578083225,39.18639769259941
5455.988000000001,0.0,12.283937837039316,0.0,0.0,0.0,0.5559541713950451,0.6669656285462837,40.39883578083225,39.18639769259941
5457.279000000001,1.564712850786243,12.183584948808072,19.063811938045838,0.5365400365346027,0.35769335768973515,0.5559506082613662,0.6669629561960246,40.389284523398175,39.17802412266315
5457.807000000002,0.0,12.28129571248358,0.0,0.0,0.0,0.5559506082613662,0.6669629561960246,40.39882301293657,39.18637030100925
5462.483000000002,55.01057826176988,12.203287571810225,500.0,18.86312728596089,12.449120901050861,0.5555014409053993,0.6666260806790495,40.06523693921633,38.89243783926907
5464.608000000002,37.86064757783129,12.52938895976034,474.3707797710564,12.982416054438348,8.654944036292232,0.5553595292072734,0.6665196469054551,40.165906472024936,38.97987768660076
5466.054000000002,0.0,12.62002014952865,0.0,0.0,0.0,0.5553595292072734,0.6665196469054551,40.3967049796594,39.18182638078091
